date,home_team,away_team,rank_home,rank_away,home_score,away_score,result,rank_dif,rank_change_home,rank_change_away,home_goals_mean,home_goals_mean_l5,home_goals_suf_mean,home_goals_suf_mean_l5,home_rank_mean,home_rank_mean_l5,home_points_mean,home_points_mean_l5,away_goals_mean,away_goals_mean_l5,away_goals_suf_mean,away_goals_suf_mean_l5,away_rank_mean,away_rank_mean_l5,away_points_mean,away_points_mean_l5,home_game_points_mean,home_game_points_mean_l5,home_game_points_rank_mean,home_game_points_rank_mean_l5,away_game_points_mean,away_game_points_mean_l5,away_game_points_rank_mean,away_game_points_rank_mean_l5,is_friendly_0,is_friendly_1,total_games_away,total_games_home,home_weight_goals,away_weight_goals_suf,home_weight_goals_l5,away_weight_goals_suf_l5,home_weight_points,away_weight_points,away_weight_goals,home_weight_goals_suf,away_weight_goals_l5,home_weight_goals_suf_l5
2022-06-05,Mexico,Ecuador,9.0,46.0,0,0,2,-37.0,-3.0,2.0,1.2666666666666666,1.0,1.0,1.2,51.733333333333334,41.2,26.819999999999936,20.059999999999945,1.48,1.2,1.24,1.2,26.72,19.8,90.63000000000011,41.700000000000045,1.7333333333333334,1.6,0.03232982084331045,0.03246509129967776,1.4,1.2,0.11403407046638707,0.18766233766233764,False,True,24,14,-46.86666666666667,-45.88,-37.0,-44.4,-64.13333333333334,-51.8,-54.76,-37.0,-44.4,-44.4
2022-06-11,Uruguay,Panama,13.0,61.0,5,0,0,-48.0,-3.0,-2.0,1.2083333333333333,2.2,1.0,0.2,30.958333333333332,31.8,-9.269999999999982,39.069999999999936,1.0769230769230769,1.2,1.0,0.8,35.61538461538461,36.8,77.78999999999996,3.4500000000000455,1.625,3.0,0.07021694870534338,0.14113929691383376,1.6153846153846154,1.8,0.04692635194665164,0.04806297268096928,False,True,12,23,-58.0,-48.0,-105.60000000000001,-38.400000000000006,-78.0,-77.53846153846155,-51.69230769230769,-48.0,-57.599999999999994,-9.600000000000001
2022-06-14,Jamaica,Mexico,64.0,9.0,1,1,2,55.0,2.0,-3.0,0.5,0.6,2.0,2.6,40.9,36.2,-54.0300000000002,-33.51000000000022,1.1875,0.6,0.9375,0.8,51.375,45.6,26.819999999999936,20.519999999999982,0.2,0.0,0.004233511586452763,0.0,1.6875,1.6,0.03166790269277746,0.028479584053300956,True,False,15,9,27.5,51.5625,33.0,44.0,11.0,92.8125,65.3125,110.0,33.0,143.0
2022-08-31,Mexico,Paraguay,12.0,50.0,0,1,1,-38.0,0.0,0.0,1.1764705882352942,0.4,0.9411764705882353,0.8,52.11764705882353,47.0,26.819999999999936,20.519999999999982,0.8695652173913043,0.6,1.391304347826087,1.6,27.565217391304348,20.2,-20.470000000000027,-20.75,1.6470588235294117,1.2,0.030724202534378783,0.02107826826382727,1.0,0.8,0.047182949862829934,0.026136363636363635,False,True,22,16,-44.70588235294118,-52.869565217391305,-15.200000000000001,-60.800000000000004,-62.588235294117645,-38.0,-33.04347826086956,-35.76470588235294,-22.8,-30.400000000000002
2022-09-24,Mexico,Peru,12.0,21.0,1,0,0,-9.0,0.0,0.0,1.1111111111111112,0.4,0.9444444444444444,1.0,52.0,47.2,17.569999999999936,11.269999999999982,1.2222222222222223,1.4,1.3703703703703705,0.4,30.85185185185185,37.0,19.450000000000045,12.299999999999955,1.5555555555555556,1.0,0.029017302393579962,0.016996635610766045,1.3333333333333333,2.0,0.042503935182707925,0.0643741418764302,False,True,26,17,-10.0,-12.333333333333334,-3.6,-3.6,-14.0,-12.0,-11.0,-8.5,-12.6,-9.0
2022-09-27,Argentina,Jamaica,3.0,62.0,3,0,0,-59.0,0.0,0.0,1.625,1.4,0.4583333333333333,0.4,33.166666666666664,28.8,143.99,28.200000000000045,0.5454545454545454,0.8,1.9090909090909092,2.2,38.0,33.6,-53.90000000000009,-33.38000000000011,2.3333333333333335,2.2,0.1504873623920666,0.17739028213166144,0.2727272727272727,0.2,0.013949656997785338,0.02222222222222222,False,True,10,23,-95.875,-112.63636363636364,-82.6,-129.8,-137.66666666666669,-16.09090909090909,-32.18181818181818,-27.041666666666664,-47.2,-23.6
2022-09-27,Canada,Uruguay,43.0,13.0,0,2,1,30.0,0.0,0.0,1.5,1.4,0.7,0.6,41.8,44.2,157.26,65.48000000000002,1.36,3.0,0.96,0.2,32.16,35.4,-9.269999999999982,39.069999999999936,1.7,1.8,0.0680565007486501,0.08967741935483871,1.68,3.0,0.06937548387188375,0.13702187411551123,False,True,24,9,45.0,28.799999999999997,42.0,6.0,51.0,50.4,40.800000000000004,21.0,90.0,18.0
2022-09-27,Mexico,Colombia,12.0,17.0,2,3,1,-5.0,0.0,0.0,1.105263157894737,0.4,0.8947368421052632,1.0,50.36842105263158,38.8,17.569999999999936,-9.25,1.08,0.8,1.04,0.4,28.12,39.8,-36.1099999999999,-32.86999999999989,1.631578947368421,1.0,0.0350088729442938,0.03604425465838509,1.28,1.4,0.07058679344387737,0.023502722323049,False,True,24,18,-5.526315789473685,-5.2,-2.0,-2.0,-8.157894736842104,-6.4,-5.4,-4.473684210526316,-4.0,-5.0
2022-11-15,Venezuela,Panama,57.0,60.0,2,2,2,-3.0,1.0,-1.0,0.7272727272727273,1.2,1.8181818181818181,2.2,26.90909090909091,28.2,-105.54999999999995,-20.059999999999945,1.0,1.2,1.2857142857142858,1.6,34.0,29.6,77.78999999999996,3.4500000000000455,0.5454545454545454,0.6,0.021353165327032745,0.007792207792207792,1.5,1.8,0.04357446966474795,0.04806297268096928,False,True,13,21,-2.1818181818181817,-3.8571428571428577,-3.5999999999999996,-4.800000000000001,-1.6363636363636362,-4.5,-3.0,-5.454545454545454,-3.5999999999999996,-6.6000000000000005
2022-11-16,Peru,Paraguay,23.0,47.0,1,0,0,-24.0,2.0,-3.0,1.1785714285714286,0.8,1.3571428571428572,0.6,30.178571428571427,28.0,18.24000000000001,11.089999999999918,0.875,0.8,1.3333333333333333,1.6,26.916666666666668,19.4,-20.86999999999989,-14.389999999999873,1.2857142857142858,1.4,0.04098593749761121,0.05384782608695652,1.0833333333333333,1.2,0.05563366028521203,0.06363636363636363,False,True,23,27,-28.285714285714285,-32.0,-19.200000000000003,-38.400000000000006,-30.85714285714286,-26.0,-21.0,-32.57142857142857,-19.200000000000003,-14.399999999999999
2022-11-19,Colombia,Paraguay,17.0,47.0,2,0,0,-30.0,0.0,-3.0,1.1538461538461537,1.4,1.0769230769230769,0.8,27.5,34.6,-17.930000000000064,-3.0800000000001546,0.84,0.8,1.32,1.6,26.76,20.6,-12.230000000000018,-5.75,1.3461538461538463,1.8,0.07748730138834363,0.06823956442831217,1.04,1.2,0.05340831387380354,0.06363636363636363,False,True,24,25,-34.61538461538461,-39.6,-42.0,-48.0,-40.38461538461539,-31.200000000000003,-25.2,-32.30769230769231,-24.0,-24.0
2022-11-19,Peru,Bolivia,23.0,82.0,1,0,0,-59.0,2.0,1.0,1.1724137931034482,0.8,1.3103448275862069,0.6,30.75862068965517,34.2,17.00999999999999,9.8599999999999,1.125,1.2,2.3333333333333335,2.8,24.416666666666668,23.8,-15.88000000000011,-1.6300000000001091,1.3448275862068966,1.4,0.041773656454039874,0.02911378353376503,0.625,0.6,0.028185045948203844,0.04,False,True,23,28,-69.17241379310344,-137.66666666666669,-47.2,-165.2,-79.3448275862069,-36.875,-66.375,-77.3103448275862,-70.8,-35.4
2022-11-26,Argentina,Mexico,3.0,13.0,2,0,0,-10.0,0.0,1.0,1.68,2.0,0.44,0.4,34.32,40.8,147.6500000000001,20.1400000000001,1.15,0.8,1.0,1.0,48.7,39.6,17.569999999999936,-9.25,2.36,2.6,0.14640335176735164,0.08706770148650014,1.55,1.0,0.0332584292970791,0.03604425465838509,True,False,19,24,-16.8,-10.0,-20.0,-10.0,-23.599999999999998,-15.5,-11.5,-4.4,-8.0,-4.0
2023-03-23,Argentina,Panama,2.0,61.0,2,0,0,-59.0,-1.0,1.0,1.6923076923076923,2.0,0.4230769230769231,0.2,33.5,38.6,150.8800000000001,23.37000000000012,1.0666666666666667,1.0,1.3333333333333333,1.6,35.53333333333333,29.6,88.27999999999997,13.940000000000055,2.3846153846153846,2.6,0.14964819326742393,0.1082215476403463,1.4666666666666666,1.4,0.04183909566370627,0.04104542882132016,False,True,14,25,-99.84615384615384,-78.66666666666666,-118.0,-94.4,-140.69230769230768,-86.53333333333333,-62.93333333333333,-24.96153846153846,-59.0,-11.8
2023-03-26,Mexico,Jamaica,15.0,64.0,2,2,2,-49.0,2.0,0.0,1.0952380952380953,0.8,1.0476190476190477,1.4,46.523809523809526,31.0,12.8900000000001,-13.929999999999836,0.5,0.6,2.0,2.4,35.083333333333336,31.4,-50.590000000000146,-30.070000000000164,1.4761904761904763,0.8,0.031674694568646765,0.03169642857142857,0.25,0.2,0.012787185581303227,0.02222222222222222,True,False,11,20,-53.66666666666667,-98.0,-39.2,-117.6,-72.33333333333334,-12.25,-24.5,-51.333333333333336,-29.4,-68.6
2023-03-27,Chile,Paraguay,31.0,46.0,3,2,0,-15.0,2.0,-1.0,1.04,1.2,1.36,2.4,30.24,22.8,-35.83999999999992,1.8300000000001546,0.8076923076923077,0.8,1.3461538461538463,1.2,26.384615384615383,23.6,-12.230000000000018,8.240000000000009,1.12,0.8,0.041117043328299324,0.02207792207792208,1.0,1.2,0.05135414795558034,0.06363636363636363,False,True,25,24,-15.600000000000001,-20.192307692307693,-18.0,-18.0,-16.8,-15.0,-12.115384615384615,-20.400000000000002,-12.0,-36.0
2023-03-28,Costa Rica,Panama,32.0,61.0,0,1,1,-29.0,1.0,1.0,0.3333333333333333,0.6,0.6666666666666666,0.4,47.06666666666667,45.6,64.08999999999992,65.65999999999985,1.0,1.0,1.375,1.8,33.4375,27.2,86.70000000000005,16.1400000000001,1.0666666666666667,2.0,0.030245170666223297,0.05251765778081567,1.375,1.4,0.03922415218472464,0.04104542882132016,True,False,15,11,-9.666666666666666,-39.875,-17.4,-52.2,-30.933333333333334,-39.875,-29.0,-19.333333333333332,-29.0,-11.600000000000001
2023-06-15,Panama,Canada,58.0,47.0,0,2,1,11.0,-3.0,-6.0,1.0,1.0,1.2941176470588236,1.8,33.35294117647059,27.0,86.70000000000005,8.910000000000082,1.3636363636363635,1.2,0.8181818181818182,1.0,39.18181818181818,37.8,133.26,41.48000000000002,1.4705882352941178,1.4,0.042431554997387884,0.04161361063950198,1.5454545454545454,1.2,0.06186954613513646,0.07634408602150537,True,False,10,16,11.0,9.0,11.0,11.0,16.176470588235297,17.0,14.999999999999998,14.23529411764706,13.2,19.8
2023-06-17,Ecuador,Bolivia,41.0,83.0,1,0,0,-42.0,0.0,1.0,1.4230769230769231,0.8,1.1923076923076923,1.2,26.03846153846154,17.4,84.63000000000011,4.360000000000127,1.08,0.6,2.28,3.0,24.36,25.4,-27.720000000000027,-27.930000000000064,1.3846153846153846,0.8,0.11392164895272261,0.18131313131313131,0.6,0.0,0.027057644110275687,0.0,False,True,24,25,-59.769230769230774,-95.75999999999999,-33.6,-126.0,-58.15384615384615,-25.2,-45.36,-50.07692307692307,-25.2,-50.4
2023-06-18,Panama,Mexico,58.0,15.0,0,1,1,43.0,-3.0,0.0,0.9444444444444444,0.6,1.3333333333333333,2.2,34.111111111111114,30.2,94.23000000000002,16.440000000000055,1.1363636363636365,1.0,1.0909090909090908,1.6,47.31818181818182,31.0,3.7799999999999727,-13.789999999999964,1.3888888888888888,0.8,0.0400742463864219,0.02225877192982456,1.4545454545454546,0.8,0.030945162997344643,0.03169642857142857,True,False,21,17,40.61111111111111,46.90909090909091,25.8,68.8,59.72222222222222,62.54545454545455,48.86363636363637,57.33333333333333,43.0,94.60000000000001
2023-06-20,Bolivia,Chile,83.0,31.0,0,0,2,52.0,1.0,0.0,1.0384615384615385,0.4,2.230769230769231,2.4,25.0,21.8,-27.579999999999927,-27.789999999999964,1.1153846153846154,1.4,1.3846153846153846,2.4,30.846153846153847,29.2,-72.08999999999992,-36.50999999999999,0.5769230769230769,0.0,0.026016965490649697,0.0,1.1923076923076923,1.2,0.042043979788916566,0.020835686053077358,False,True,25,25,54.00000000000001,72.0,20.8,124.8,29.999999999999996,62.0,58.0,116.0,72.8,124.8
2023-06-20,Ecuador,Costa Rica,41.0,39.0,3,1,0,2.0,0.0,7.0,1.4074074074074074,0.8,1.1481481481481481,1.0,28.14814814814815,33.6,110.13000000000011,29.860000000000127,0.3125,0.4,0.6875,0.6,47.9375,45.2,61.180000000000064,62.75,1.4444444444444444,1.2,0.11104101670681635,0.08854204697578191,1.0,1.4,0.02835484749958434,0.042993848257006154,False,True,12,26,2.814814814814815,1.375,1.6,1.2,2.888888888888889,2.0,0.625,2.2962962962962963,0.8,2.0
2023-06-26,Costa Rica,Panama,39.0,58.0,1,2,1,-19.0,7.0,-3.0,0.35294117647058826,0.6,0.8235294117647058,1.2,47.529411764705884,50.6,52.11999999999989,53.68999999999983,0.8947368421052632,0.6,1.3157894736842106,1.4,33.10526315789474,30.6,94.23000000000002,5.9500000000000455,0.9411764705882353,1.2,0.026686915293726438,0.028708133971291867,1.3157894736842106,0.8,0.03796507552397863,0.02225877192982456,True,False,18,13,-6.705882352941177,-25.0,-11.4,-26.599999999999998,-17.88235294117647,-25.0,-17.0,-15.647058823529411,-11.4,-22.8
2023-07-08,Mexico,Costa Rica,14.0,42.0,2,0,0,-28.0,-1.0,3.0,1.1304347826086956,1.2,1.0434782608695652,1.4,47.78260869565217,32.6,-0.13000000000010914,-17.700000000000045,0.3888888888888889,0.6,0.8888888888888888,1.6,48.111111111111114,50.8,52.11999999999989,27.059999999999945,1.5217391304347827,1.4,0.031848596690113765,0.042041256157635466,0.8888888888888888,0.6,0.025204308888519416,0.01818181818181818,True,False,14,22,-31.652173913043477,-24.888888888888886,-33.6,-44.800000000000004,-42.608695652173914,-24.888888888888886,-10.88888888888889,-29.217391304347824,-16.8,-39.199999999999996
2023-07-12,Jamaica,Mexico,63.0,14.0,0,3,1,49.0,0.0,-1.0,0.6153846153846154,0.6,2.0,2.2,33.53846153846154,21.8,-53.36000000000013,-32.840000000000146,1.1666666666666667,1.4,1.0,1.4,47.541666666666664,36.8,7.190000000000055,-10.379999999999882,0.3076923076923077,0.4,0.016931761049408106,0.03555555555555555,1.5833333333333333,1.4,0.03349776230421617,0.02775554187192118,True,False,23,12,30.153846153846157,49.0,29.4,68.6,15.076923076923078,77.58333333333333,57.16666666666667,98.0,68.6,107.80000000000001
2023-07-16,Mexico,Panama,14.0,57.0,1,0,0,-43.0,-1.0,-1.0,1.24,1.6,0.96,0.8,48.16,46.0,7.190000000000055,-5.7000000000000455,0.95,0.6,1.3,1.2,33.4,27.0,94.23000000000002,7.529999999999973,1.64,2.0,0.03406261371680943,0.0372793513957307,1.4,1.2,0.03991297559393355,0.03413461538461539,True,False,19,24,-53.32,-55.9,-68.8,-51.6,-70.52,-60.199999999999996,-40.85,-41.28,-25.8,-34.4
2023-08-27,Bolivia,Panama,83.0,45.0,1,2,1,38.0,0.0,-12.0,1.0,0.0,2.1481481481481484,1.8,25.22222222222222,23.2,-27.579999999999927,-11.699999999999818,0.9047619047619048,0.6,1.2857142857142858,1.0,32.476190476190474,29.4,94.23000000000002,7.529999999999973,0.5925925925925926,0.2,0.026248117306408195,0.0064516129032258064,1.3333333333333333,1.2,0.038012357708508145,0.03413461538461539,False,True,20,26,38.0,48.85714285714286,0.0,38.0,22.51851851851852,50.666666666666664,34.38095238095238,81.62962962962963,22.8,68.4
2023-09-07,Colombia,Venezuela,17.0,57.0,1,0,0,-40.0,0.0,1.0,1.1851851851851851,1.8,1.037037037037037,0.6,28.22222222222222,39.6,-10.960000000000036,3.8899999999998727,0.782608695652174,1.4,1.826086956521739,2.2,28.347826086956523,35.4,-112.63000000000011,-4.770000000000209,1.4074074074074074,2.4,0.07698146753077692,0.08100552187512067,0.5652173913043478,0.8,0.021149404515712483,0.011125541125541125,True,False,22,26,-47.407407407407405,-73.04347826086956,-72.0,-88.0,-56.2962962962963,-22.60869565217391,-31.304347826086957,-41.48148148148148,-56.0,-24.0
2023-09-07,Paraguay,Peru,49.0,21.0,0,0,2,28.0,1.0,0.0,0.8518518518518519,0.6,1.4074074074074074,1.6,26.555555555555557,21.0,-15.940000000000055,4.529999999999973,1.1666666666666667,0.8,1.2666666666666666,0.4,32.46666666666667,41.4,17.00999999999999,-2.4400000000000546,0.9629629629629629,0.6,0.049452142475744025,0.05,1.4,1.8,0.04160071343402717,0.03208303061754021,True,False,29,26,23.85185185185185,35.46666666666667,16.8,11.200000000000001,26.962962962962962,39.199999999999996,32.66666666666667,39.407407407407405,22.400000000000002,44.800000000000004
2023-09-07,Argentina,Ecuador,1.0,40.0,1,0,0,-39.0,0.0,0.0,1.7037037037037037,2.2,0.4074074074074074,0.2,34.51851851851852,47.6,215.3800000000001,71.3900000000001,1.4642857142857142,1.2,1.1428571428571428,1.0,28.535714285714285,37.0,110.13000000000011,19.5,2.4074074074074074,2.6,0.14592716121562496,0.0805576132141168,1.5,1.6,0.10982251885739706,0.0948357532694882,True,False,27,26,-66.44444444444444,-44.57142857142857,-85.80000000000001,-39.0,-93.88888888888889,-58.5,-57.107142857142854,-15.888888888888888,-46.8,-7.800000000000001
2023-09-08,Uruguay,Chile,16.0,32.0,3,1,0,-16.0,0.0,0.0,1.3846153846153846,2.6,0.9230769230769231,0.0,32.57692307692308,32.2,-4.0499999999999545,26.90000000000009,1.0740740740740742,1.2,1.3333333333333333,2.0,32.77777777777778,44.8,-67.68000000000006,-32.100000000000136,1.7307692307692308,3.0,0.06939055917913688,0.14080587096218053,1.1851851851851851,1.4,0.040933024714182045,0.023245324607294223,True,False,26,25,-22.153846153846153,-21.333333333333332,-41.6,-32.0,-27.692307692307693,-18.962962962962962,-17.185185185185187,-14.76923076923077,-19.2,-0.0
2023-09-08,Brazil,Bolivia,3.0,83.0,5,1,0,-80.0,0.0,0.0,2.1666666666666665,2.6,0.3333333333333333,0.2,30.458333333333332,39.4,111.42000000000007,3.060000000000173,1.0,0.2,2.142857142857143,1.6,25.928571428571427,28.4,-28.910000000000082,-13.029999999999973,2.5416666666666665,2.2,0.11725002207026473,0.08260630771141123,0.5714285714285714,0.2,0.025310684545465045,0.0064516129032258064,True,False,27,23,-173.33333333333331,-171.42857142857142,-208.0,-128.0,-203.33333333333331,-45.71428571428571,-80.0,-26.666666666666664,-16.0,-16.0
2023-09-12,Bolivia,Argentina,83.0,1.0,0,3,1,82.0,0.0,0.0,1.0,0.4,2.2413793103448274,1.8,25.137931034482758,28.6,-28.910000000000082,-1.1900000000000546,1.6785714285714286,1.8,0.39285714285714285,0.2,34.714285714285715,44.0,220.73000000000002,76.74000000000001,0.5517241379310345,0.2,0.024437902319759355,0.0064516129032258064,2.4285714285714284,2.6,0.1433940483150669,0.0852127856279099,True,False,27,28,82.0,32.214285714285715,32.800000000000004,16.400000000000002,45.241379310344826,199.14285714285714,137.64285714285714,183.79310344827584,147.6,147.6
2023-09-12,Ecuador,Uruguay,40.0,16.0,2,1,0,24.0,0.0,0.0,1.4137931034482758,1.0,1.1379310344827587,0.6,27.586206896551722,27.2,118.47000000000003,27.839999999999918,1.4444444444444444,3.0,0.9259259259259259,0.2,32.55555555555556,34.2,-11.86999999999989,19.080000000000155,1.4482758620689655,1.6,0.1060355354485213,0.0948357532694882,1.7777777777777777,3.0,0.0702927606910207,0.13228314368945326,True,False,26,28,33.93103448275862,22.22222222222222,24.0,4.800000000000001,34.758620689655174,42.666666666666664,34.666666666666664,27.310344827586206,72.0,14.399999999999999
2023-09-12,Venezuela,Paraguay,57.0,49.0,1,0,0,8.0,1.0,1.0,0.75,0.6,1.7916666666666667,2.2,27.875,23.4,-99.76999999999998,8.089999999999918,0.8214285714285714,0.6,1.3571428571428572,1.2,26.357142857142858,20.8,-18.3599999999999,2.509999999999991,0.5416666666666666,0.2,0.020268179327557794,0.003333333333333333,0.9642857142857143,0.8,0.04938667480229058,0.05952380952380952,True,False,27,23,6.0,10.857142857142858,4.8,9.6,4.333333333333333,7.714285714285714,6.571428571428571,14.333333333333334,4.8,17.6
2023-09-12,Peru,Brazil,21.0,3.0,0,1,1,18.0,0.0,0.0,1.1290322580645162,0.8,1.2258064516129032,0.2,33.0,48.0,17.200000000000045,-2.25,2.28,3.6,0.36,0.4,32.56,54.8,116.26999999999998,1.9200000000000728,1.3870967741935485,2.0,0.040917082783423264,0.03616466327060144,2.56,2.6,0.11400580431998426,0.05650189004072849,True,False,24,30,20.322580645161292,6.4799999999999995,14.4,7.2,24.967741935483872,46.08,41.04,22.06451612903226,64.8,3.6
2023-09-12,Chile,Colombia,32.0,17.0,0,0,2,15.0,0.0,0.0,1.0714285714285714,0.8,1.3928571428571428,2.2,32.17857142857143,32.6,-67.69000000000005,-31.850000000000136,1.1785714285714286,2.0,1.0,0.4,29.25,50.0,2.910000000000082,39.01999999999998,1.1428571428571428,0.8,0.039471130974389826,0.015453116815086432,1.4642857142857142,3.0,0.07611182865279806,0.09153183766459436,True,False,27,27,16.07142857142857,15.0,12.0,6.0,17.142857142857142,21.96428571428571,17.67857142857143,20.892857142857142,30.0,33.0
2023-10-12,Colombia,Uruguay,16.0,17.0,2,2,2,-1.0,-1.0,1.0,1.1379310344827587,1.4,0.9655172413793104,0.4,29.344827586206897,41.2,2.910000000000082,39.01999999999998,1.4285714285714286,2.8,0.9642857142857143,0.6,32.82142857142857,37.0,-11.86999999999989,-2.599999999999909,1.4482758620689655,2.6,0.07456486904408088,0.08988710082248909,1.7142857142857142,2.4,0.06778230495205567,0.10920622061253019,True,False,27,28,-1.1379310344827587,-0.9642857142857143,-1.4,-0.6,-1.4482758620689655,-1.7142857142857142,-1.4285714285714286,-0.9655172413793104,-2.8,-0.4
2023-10-12,Bolivia,Ecuador,83.0,38.0,1,2,1,45.0,0.0,-2.0,0.9666666666666667,0.4,2.2666666666666666,2.2,24.333333333333332,24.2,-28.910000000000082,-1.3300000000001546,1.4333333333333333,1.2,1.1333333333333333,0.6,27.2,29.6,118.47000000000003,33.83999999999992,0.5333333333333333,0.2,0.023623305575767375,0.0064516129032258064,1.5,2.0,0.10875101760023727,0.08233575326948821,True,False,29,29,43.5,51.0,18.0,27.0,24.0,67.5,64.5,102.0,54.0,99.00000000000001
2023-10-12,Argentina,Paraguay,1.0,52.0,1,0,0,-51.0,0.0,3.0,1.7241379310344827,2.2,0.3793103448275862,0.0,36.37931034482759,51.8,220.73000000000002,73.07999999999993,0.7931034482758621,0.4,1.3448275862068966,1.4,27.413793103448278,29.8,-18.3599999999999,-6.129999999999882,2.4482758620689653,3.0,0.13969579072879748,0.08789624674510596,0.9310344827586207,0.2,0.047683686016004694,0.009523809523809523,True,False,28,28,-87.93103448275862,-68.58620689655173,-112.2,-71.39999999999999,-124.86206896551722,-47.48275862068965,-40.44827586206897,-19.344827586206897,-20.400000000000002,-0.0
2023-10-12,Brazil,Venezuela,3.0,53.0,1,1,2,-50.0,0.0,-4.0,2.230769230769231,3.6,0.34615384615384615,0.2,32.11538461538461,49.8,116.26999999999998,1.9200000000000728,0.76,0.6,1.72,1.4,28.72,29.8,-99.76999999999998,5.779999999999973,2.576923076923077,3.0,0.11511547118679805,0.08072549252520053,0.64,0.8,0.02190643174629222,0.015578231292517005,True,False,24,25,-111.53846153846155,-86.0,-180.0,-70.0,-128.84615384615387,-32.0,-38.0,-17.307692307692307,-30.0,-10.0
2023-10-12,Chile,Peru,36.0,22.0,2,0,0,14.0,4.0,1.0,1.0344827586206897,0.8,1.3448275862068966,1.4,31.655172413793103,35.6,-67.69000000000005,-31.850000000000136,1.09375,0.4,1.21875,0.4,32.0625,38.6,17.200000000000045,-1.0399999999999636,1.1379310344827587,1.0,0.04013845505843724,0.027217822697439376,1.34375,1.4,0.03963842394644129,0.02416466327060144,True,False,31,28,14.482758620689657,17.0625,11.200000000000001,5.6000000000000005,15.931034482758621,18.8125,15.3125,18.82758620689655,5.6000000000000005,19.599999999999998
2023-10-17,Venezuela,Chile,53.0,36.0,3,0,0,17.0,-4.0,4.0,0.7692307692307693,0.8,1.6923076923076923,1.0,27.73076923076923,29.6,-94.17000000000007,11.379999999999882,1.0666666666666667,1.2,1.3,1.0,31.333333333333332,36.8,-74.25,-2.160000000000082,0.6538461538461539,1.0,0.03388438949963995,0.08224489795918367,1.2,1.6,0.04334596110194387,0.05449054997016665,True,False,29,25,13.076923076923078,22.1,13.600000000000001,17.0,11.115384615384615,20.4,18.133333333333333,28.76923076923077,20.4,17.0
2023-10-17,Ecuador,Colombia,38.0,16.0,0,0,2,22.0,-2.0,-1.0,1.4516129032258065,1.6,1.1290322580645162,0.8,29.0,44.4,129.66000000000008,19.529999999999973,1.1666666666666667,1.6,1.0,0.8,28.933333333333334,33.0,7.599999999999909,25.529999999999973,1.5483870967741935,2.4,0.10640887439743132,0.0673424467099166,1.4333333333333333,2.2,0.07404015772300367,0.09130697911863514,True,False,29,30,31.935483870967744,22.0,35.2,17.6,34.064516129032256,31.533333333333335,25.666666666666668,24.838709677419356,35.2,17.6
2023-10-17,Paraguay,Bolivia,52.0,83.0,1,0,0,-31.0,3.0,0.0,0.7666666666666667,0.4,1.3333333333333333,1.4,26.533333333333335,25.4,-28.920000000000073,-16.690000000000055,0.967741935483871,0.6,2.2580645161290325,2.4,24.774193548387096,23.6,-36.1400000000001,-8.560000000000173,0.9,0.2,0.046094229815471205,0.009523809523809523,0.5161290322580645,0.2,0.02286126346042004,0.0064516129032258064,True,False,30,29,-23.76666666666667,-70.0,-12.4,-74.39999999999999,-27.900000000000002,-16.0,-30.0,-41.33333333333333,-18.599999999999998,-43.4
2023-10-17,Peru,Argentina,22.0,1.0,0,2,1,21.0,1.0,0.0,1.0606060606060606,0.4,1.2424242424242424,0.6,32.18181818181818,43.4,7.910000000000082,-9.099999999999909,1.7,1.8,0.36666666666666664,0.0,36.9,49.8,228.41000000000008,77.52999999999997,1.303030303030303,1.4,0.03843725958442791,0.02416466327060144,2.466666666666667,3.0,0.13696234129424786,0.08975728892872878,True,False,29,32,22.272727272727273,7.699999999999999,8.4,0.0,27.363636363636363,51.800000000000004,35.699999999999996,26.09090909090909,37.800000000000004,12.6
2023-10-17,Uruguay,Brazil,17.0,3.0,2,0,0,14.0,1.0,0.0,1.4482758620689655,2.6,1.0,1.0,32.241379310344826,38.4,-18.49000000000001,-9.220000000000027,2.185185185185185,3.0,0.37037037037037035,0.4,32.888888888888886,51.8,125.6099999999999,14.189999999999827,1.6896551724137931,2.0,0.06760015650543306,0.05503955394586352,2.5185185185185186,2.6,0.11155074723648337,0.07054558905876789,True,False,26,28,20.275862068965516,5.185185185185185,36.4,5.6000000000000005,23.655172413793103,35.25925925925926,30.59259259259259,14.0,42.0,14.0
2023-11-16,Costa Rica,Panama,46.0,44.0,0,3,1,2.0,0.0,-1.0,0.3684210526315789,0.4,0.9473684210526315,2.0,46.31578947368421,47.0,39.299999999999955,-24.789999999999964,0.9545454545454546,0.8,1.2727272727272727,1.2,34.77272727272727,39.6,148.94000000000005,54.710000000000036,0.8421052631578947,0.0,0.023877766315439447,0.0,1.4090909090909092,1.2,0.03792745864508746,0.02261353104726599,True,False,21,15,0.7368421052631579,2.5454545454545454,0.8,2.4,1.6842105263157894,2.8181818181818183,1.9090909090909092,1.894736842105263,1.6,4.0
2023-11-16,Bolivia,Peru,85.0,26.0,2,0,0,59.0,2.0,4.0,0.9375,0.6,2.21875,2.6,25.625,27.8,-36.1400000000001,-7.230000000000018,1.0294117647058822,0.2,1.2647058823529411,1.0,31.264705882352942,34.2,7.910000000000082,-9.099999999999909,0.5,0.0,0.022146848977281915,0.0,1.2647058823529411,0.8,0.0373067519495918,0.011398705823792932,True,False,33,31,55.3125,74.61764705882352,35.4,59.0,29.5,74.61764705882352,60.73529411764705,130.90625,11.8,153.4
